product_name,slug,description,category_slug,price,image,stock,is_available
স্লিম ফিট জুতা-548,548,"স্লিম ফিট জুতা-548 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,2465,548.jpg,83,True
স্লিম ফিট টুপি-549,549,"স্লিম ফিট টুপি-549 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,1025,549.jpg,165,True
গ্রাফিক জামা-550,550,"গ্রাফিক জামা-550 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,692,550.jpg,175,True
স্লিম ফিট জুতা-551,551,"স্লিম ফিট জুতা-551 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,4263,551.jpg,92,True
দৈনন্দিন ব্যবহারের শার্ট-552,552,"দৈনন্দিন ব্যবহারের শার্ট-552 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2638,552.jpg,82,True
মার্জিত পেন্ট-553,553,"মার্জিত পেন্ট-553 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2142,553.jpg,272,True
নরম গেঞ্জি-554,554,"নরম গেঞ্জি-554 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,1795,554.jpg,200,True
ক্যাজুয়াল জুতা-555,555,"ক্যাজুয়াল জুতা-555 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,4946,555.jpg,254,True
আরামদায়ক পেন্ট-556,556,"আরামদায়ক পেন্ট-556 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2943,556.jpg,34,True
টেকসই গেঞ্জি-557,557,"টেকসই গেঞ্জি-557 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,2865,557.jpg,73,False
উলের জামা-558,558,"উলের জামা-558 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,539,558.jpg,138,True
ফ্যাশনেবল পেন্ট-559,559,"ফ্যাশনেবল পেন্ট-559 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,1204,559.jpg,269,True
ফরমাল পেন্ট-560,560,"ফরমাল পেন্ট-560 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,1010,560.jpg,214,False
আউটডোর গেঞ্জি-561,561,"আউটডোর গেঞ্জি-561 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,1427,561.jpg,197,False
সাদা গেঞ্জি-562,562,"সাদা গেঞ্জি-562 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,640,562.jpg,194,True
আধুনিক শার্ট-563,563,"আধুনিক শার্ট-563 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2083,563.jpg,181,False
লাইটওয়েট জুতা-564,564,"লাইটওয়েট জুতা-564 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,3586,564.jpg,264,True
